age,tenure_months,monthly_gb_download,tech_support_calls,monthly_charges,late_payments,account_manager,credit_score,credit_score_missing,days_since_last_login,is_long_tenure,is_high_charges,is_high_usage,support_call_rate,late_payment_rate,is_recent_login,is_dormant_user,gender_male,region_North,region_South,region_West,contract_type_One year,contract_type_Two year,internet_service_Fiber optic,internet_service_No,streaming_package_Yes,payment_method_Credit card,payment_method_Electronic check,payment_method_Mailed check,payment_method_unknown,credit_score_bucket_medium,credit_score_bucket_high,tenure_bucket_medium,tenure_bucket_long
0.8909134313915783,-0.9192485358067484,0.8657941310967275,-0.969765925241803,-0.8410834289317598,0.7324544738204368,1.9454277152377857,-0.034041013092905324,2.935197542821371,0.925292405078658,-0.6274776673288983,-0.9890598399305284,1.0,-0.5560722815298866,2.147768625962748,-0.3008530220792543,1.0273745462956325,-1.082382862092711,-0.502342664708538,-0.6648015245554042,-0.5758106657310548,-0.6749845003342017,-0.48589499188577634,1.2519561074548826,-0.5015620156764883,0.9684959969581863,-0.5896684618314822,-0.5519342729145772,-0.5835088463138683,-0.08088588518240569,1.0944415004020076,-0.5372706895173354,-0.7721199349418179,-0.4429133648963732
-1.1430759626825646,-0.5592127405544199,0.2948914721540927,0.04889576093656155,0.5580976748909812,0.7324544738204368,-0.5140257806380495,1.353518719316715,-0.3406925719346234,-0.29365850257940695,-0.6274776673288983,1.0110611710513289,-1.0,-0.036520078352898,0.3330855404358593,-0.3008530220792543,-0.9733548525274102,-1.082382862092711,-0.502342664708538,-0.6648015245554042,1.7366819677269967,-0.6749845003342017,-0.48589499188577634,-0.7987500472623699,-0.5015620156764883,-1.0325287901455045,-0.5896684618314822,-0.5519342729145772,1.713770076181676,-0.08088588518240569,-0.9137080416200248,1.8612591743993403,-0.7721199349418179,-0.4429133648963732
-1.195229536889594,-0.7135137956625607,0.6236742357607411,-0.969765925241803,0.8982624024427733,0.7324544738204368,1.9454277152377857,-1.5640885419846873,-0.3406925719346234,0.3677877263823337,-0.6274776673288983,1.0110611710513289,1.0,-0.5560722815298866,0.6663946785938593,-0.3008530220792543,1.0273745462956325,-1.082382862092711,-0.502342664708538,-0.6648015245554042,1.7366819677269967,-0.6749845003342017,-0.48589499188577634,-0.7987500472623699,-0.5015620156764883,-1.0325287901455045,-0.5896684618314822,1.8118099365696934,-0.5835088463138683,-0.08088588518240569,-0.9137080416200248,-0.5372706895173354,-0.7721199349418179,-0.4429133648963732
-0.5693866464052423,-0.7135137956625607,1.0775648994649334,0.04889576093656155,0.3978178335976191,0.7324544738204368,-0.5140257806380495,-0.034041013092905324,2.935197542821371,1.5394924748288459,-0.6274776673288983,1.0110611710513289,1.0,0.18614515158009703,0.6663946785938593,-0.3008530220792543,1.0273745462956325,-1.082382862092711,-0.502342664708538,1.5042083434883289,-0.5758106657310548,-0.6749845003342017,-0.48589499188577634,1.2519561074548826,-0.5015620156764883,-1.0325287901455045,-0.5896684618314822,-0.5519342729145772,-0.5835088463138683,-0.08088588518240569,1.0944415004020076,-0.5372706895173354,-0.7721199349418179,-0.4429133648963732
-0.8301545174403888,3.298313637149098,-1.7583110663876582,0.04889576093656155,-0.7176060404675602,0.7324544738204368,-0.5140257806380495,-1.238402150025461,-0.3406925719346234,0.5189754358593031,1.5936822170211844,-0.9890598399305284,-1.0,-0.4949484929208291,-0.35313915577178784,-0.3008530220792543,1.0273745462956325,0.9238875032320545,1.99067304104103,-0.6648015245554042,-0.5758106657310548,-0.6749845003342017,-0.48589499188577634,-0.7987500472623699,1.9937713956493237,0.9684959969581863,1.6958682119339528,-0.5519342729145772,-0.5835088463138683,-0.08088588518240569,-0.9137080416200248,-0.5372706895173354,-0.7721199349418179,2.2577778844717558
-1.4559974079247406,-0.45634537048232615,0.8163498368922626,-0.969765925241803,-1.004114855483377,-0.7065523509741345,-0.5140257806380495,1.7334861766024792,-0.3406925719346234,0.046513843743773965,-0.6274776673288983,-0.9890598399305284,1.0,-0.5560722815298866,-0.44463578193280745,-0.3008530220792543,1.0273745462956325,-1.082382862092711,-0.502342664708538,1.5042083434883289,-0.5758106657310548,-0.6749845003342017,-0.48589499188577634,1.2519561074548826,-0.5015620156764883,-1.0325287901455045,-0.5896684618314822,1.8118099365696934,-0.5835088463138683,-0.08088588518240569,-0.9137080416200248,1.8612591743993403,-0.7721199349418179,-0.4429133648963732
-0.15215805274900784,1.7553030860676908,0.7487821358582849,0.04889576093656155,-1.0756560721980108,-0.7065523509741345,-0.5140257806380495,-0.6955914967600838,-0.3406925719346234,-1.172437063914291,1.5936822170211844,-0.9890598399305284,1.0,-0.461608244588616,-0.44463578193280745,-0.3008530220792543,-0.9733548525274102,0.9238875032320545,-0.502342664708538,-0.6648015245554042,-0.5758106657310548,1.4815155007335354,-0.48589499188577634,1.2519561074548826,-0.5015620156764883,0.9684959969581863,-0.5896684618314822,-0.5519342729145772,-0.5835088463138683,-0.08088588518240569,-0.9137080416200248,-0.5372706895173354,-0.7721199349418179,2.2577778844717558
0.9952205798056369,0.006557794842096047,1.2440439749684469,1.067557447114926,0.5611932083065183,-0.7065523509741345,-0.5140257806380495,0.6614351364033593,-0.3406925719346234,0.3772369582246443,-0.6274776673288983,1.0110611710513289,1.0,-0.06126065945656418,-0.44463578193280745,-0.3008530220792543,1.0273745462956325,0.9238875032320545,-0.502342664708538,-0.6648015245554042,1.7366819677269967,1.4815155007335354,-0.48589499188577634,1.2519561074548826,-0.5015620156764883,-1.0325287901455045,-0.5896684618314822,1.8118099365696934,-0.5835088463138683,-0.08088588518240569,1.0944415004020076,-0.5372706895173354,1.2951355802973197,-0.4429133648963732
-1.2473831110966234,-0.8678148507707014,-1.7583110663876582,-0.969765925241803,-0.07442298635042024,-0.7065523509741345,-0.5140257806380495,-0.8720049590713314,-0.3406925719346234,-1.1251909047027382,-0.6274776673288983,-0.9890598399305284,-1.0,-0.5560722815298866,-0.44463578193280745,-0.3008530220792543,-0.9733548525274102,0.9238875032320545,1.99067304104103,-0.6648015245554042,-0.5758106657310548,-0.6749845003342017,-0.48589499188577634,-0.7987500472623699,1.9937713956493237,0.9684959969581863,1.6958682119339528,-0.5519342729145772,-0.5835088463138683,-0.08088588518240569,-0.9137080416200248,-0.5372706895173354,-0.7721199349418179,-0.4429133648963732
0.9430670055986077,-0.6106464255904669,-0.48407887756170226,0.04889576093656155,-0.6622303871451753,2.171461298615008,-0.5140257806380495,0.8717742645436929,-0.3406925719346234,0.14100616216687978,-0.6274776673288983,-0.9890598399305284,-1.0,0.021207944222322892,1.2836338233308964,-0.3008530220792543,1.0273745462956325,0.9238875032320545,-0.502342664708538,1.5042083434883289,-0.5758106657310548,-0.6749845003342017,2.058057845212529,-0.7987500472623699,-0.5015620156764883,0.9684959969581863,1.6958682119339528,-0.5519342729145772,-0.5835088463138683,-0.08088588518240569,1.0944415004020076,-0.5372706895173354,-0.7721199349418179,-0.4429133648963732
0.6301455603564318,-0.1991769453020916,-0.31951170359049463,1.067557447114926,-0.7599116638132332,0.7324544738204368,1.9454277152377857,-1.3198237480152677,-0.3406925719346234,0.24494771243229616,-0.6274776673288983,-0.9890598399305284,-1.0,0.05516560456068818,0.012847348872290604,-0.3008530220792543,1.0273745462956325,0.9238875032320545,-0.502342664708538,-0.6648015245554042,-0.5758106657310548,-0.6749845003342017,-0.48589499188577634,-0.7987500472623699,-0.5015620156764883,0.9684959969581863,1.6958682119339528,-0.5519342729145772,-0.5835088463138683,-0.08088588518240569,-0.9137080416200248,-0.5372706895173354,1.2951355802973197,-0.4429133648963732
-0.9866152400614768,0.8809304404548935,0.640683654675337,0.04889576093656155,0.3066715719179172,-0.7065523509741345,-0.5140257806380495,1.5231470484621454,-0.3406925719346234,1.3883047653518765,1.5936822170211844,1.0110611710513289,1.0,-0.41934801753594225,-0.44463578193280745,-0.3008530220792543,1.0273745462956325,-1.082382862092711,-0.502342664708538,1.5042083434883289,-0.5758106657310548,-0.6749845003342017,-0.48589499188577634,1.2519561074548826,-0.5015620156764883,0.9684959969581863,-0.5896684618314822,-0.5519342729145772,-0.5835088463138683,-0.08088588518240569,-0.9137080416200248,1.8612591743993403,-0.7721199349418179,2.2577778844717558
1.5167563218759301,1.0866651805990812,-1.7583110663876582,-0.969765925241803,-1.4075660439750377,-0.7065523509741345,-0.5140257806380495,-1.7947830696224727,-0.3406925719346234,-0.11412309757550591,1.5936822170211844,-0.9890598399305284,-1.0,-0.5560722815298866,-0.44463578193280745,-0.3008530220792543,-0.9733548525274102,-1.082382862092711,-0.502342664708538,-0.6648015245554042,-0.5758106657310548,-0.6749845003342017,2.058057845212529,-0.7987500472623699,1.9937713956493237,0.9684959969581863,1.6958682119339528,-0.5519342729145772,-0.5835088463138683,-0.08088588518240569,-0.9137080416200248,-0.5372706895173354,-0.7721199349418179,2.2577778844717558
0.6822991345634611,-0.2506106303381385,0.5111422521333022,0.04889576093656155,-0.09368408315820634,-0.7065523509741345,-0.5140257806380495,-1.075558954045848,-0.3406925719346234,-0.18026772047168,-0.6274776673288983,-0.9890598399305284,1.0,-0.23135215454426875,-0.44463578193280745,-0.3008530220792543,-0.9733548525274102,0.9238875032320545,1.99067304104103,-0.6648015245554042,-0.5758106657310548,-0.6749845003342017,-0.48589499188577634,1.2519561074548826,-0.5015620156764883,0.9684959969581863,-0.5896684618314822,-0.5519342729145772,1.713770076181676,-0.08088588518240569,-0.9137080416200248,-0.5372706895173354,1.2951355802973197,-0.4429133648963732
-1.351690259510682,0.006557794842096047,-1.7583110663876582,1.067557447114926,0.5849256311589688,0.7324544738204368,-0.5140257806380495,-0.5531037002779223,-0.3406925719346234,-0.07632617020626359,-0.6274776673288983,1.0110611710513289,-1.0,-0.06126065945656418,-0.07429229509058523,-0.3008530220792543,-0.9733548525274102,0.9238875032320545,-0.502342664708538,-0.6648015245554042,-0.5758106657310548,1.4815155007335354,-0.48589499188577634,-0.7987500472623699,1.9937713956493237,-1.0325287901455045,1.6958682119339528,-0.5519342729145772,-0.5835088463138683,-0.08088588518240569,-0.9137080416200248,-0.5372706895173354,1.2951355802973197,-0.4429133648963732
-0.10000447854197854,0.7780630703827998,1.0511925108549007,0.04889576093656155,-0.9088412159162927,0.7324544738204368,1.9454277152377857,0.1525501489670681,-0.3406925719346234,1.511144779301914,1.5936822170211844,-0.9890598399305284,1.0,-0.41175222509183423,-0.2286020812748445,-0.3008530220792543,1.0273745462956325,-1.082382862092711,-0.502342664708538,1.5042083434883289,-0.5758106657310548,-0.6749845003342017,-0.48589499188577634,1.2519561074548826,-0.5015620156764883,-1.0325287901455045,-0.5896684618314822,1.8118099365696934,-0.5835088463138683,-0.08088588518240569,1.0944415004020076,-0.5372706895173354,1.2951355802973197,-0.4429133648963732
1.5689098960829593,-0.9706822208427953,-1.7583110663876582,1.067557447114926,0.9419438184175737,0.7324544738204368,-0.5140257806380495,0.9328404630360478,-0.3406925719346234,0.11265846663994804,-0.6274776673288983,1.0110611710513289,-1.0,4.639449750239999,3.4439708299105263,-0.3008530220792543,1.0273745462956325,0.9238875032320545,-0.502342664708538,1.5042083434883289,-0.5758106657310548,-0.6749845003342017,-0.48589499188577634,-0.7987500472623699,1.9937713956493237,0.9684959969581863,1.6958682119339528,-0.5519342729145772,-0.5835088463138683,-0.08088588518240569,-0.9137080416200248,1.8612591743993403,-0.7721199349418179,-0.4429133648963732
1.5689098960829593,-0.9192485358067484,0.6892114675410715,0.04889576093656155,0.6554350034017568,0.7324544738204368,1.9454277152377857,-1.4758818108290634,-0.3406925719346234,-1.106292441018117,-0.6274776673288983,1.0110611710513289,1.0,1.1757683957267417,2.147768625962748,-0.3008530220792543,-0.9733548525274102,0.9238875032320545,-0.502342664708538,1.5042083434883289,-0.5758106657310548,-0.6749845003342017,-0.48589499188577634,1.2519561074548826,-0.5015620156764883,-1.0325287901455045,-0.5896684618314822,-0.5519342729145772,-0.5835088463138683,-0.08088588518240569,-0.9137080416200248,-0.5372706895173354,-0.7721199349418179,-0.4429133648963732
