age,tenure_months,monthly_gb_download,tech_support_calls,monthly_charges,late_payments,account_manager,credit_score,credit_score_missing,days_since_last_login,is_long_tenure,is_high_charges,is_high_usage,support_call_rate,late_payment_rate,is_recent_login,is_dormant_user,gender_male,region_North,region_South,region_West,contract_type_One year,contract_type_Two year,internet_service_Fiber optic,internet_service_No,streaming_package_Yes,payment_method_Credit card,payment_method_Electronic check,payment_method_Mailed check,payment_method_unknown,credit_score_bucket_medium,credit_score_bucket_high,tenure_bucket_medium,tenure_bucket_long
-0.2564652011630665,-0.7649474806986076,1.0237132702043257,0.0488957609365615,-1.7233104523598155,0.7324544738204368,-0.5140257806380495,0.688575669066628,-0.3406925719346234,0.2543969442746067,-0.6274776673288983,-0.9890598399305284,1.0,0.3098480570984276,0.8515664220149703,-0.3008530220792543,1.0273745462956323,-1.082382862092711,-0.502342664708538,1.5042083434883289,-0.5758106657310548,1.4815155007335354,-0.4858949918857763,1.2519561074548826,-0.5015620156764883,0.9684959969581864,-0.5896684618314822,-0.5519342729145772,-0.5835088463138683,-0.0808858851824056,1.0944415004020076,-0.5372706895173354,-0.7721199349418179,-0.4429133648963732
0.160763392493168,-0.9192485358067484,0.7901533112642544,-0.969765925241803,-1.2627638697593606,2.171461298615008,-0.5140257806380495,-0.1324254439972549,-0.3406925719346234,-0.766120094694936,-0.6274776673288983,-0.9890598399305284,1.0,-0.5560722815298866,4.740173033858303,-0.3008530220792543,-0.9733548525274102,-1.082382862092711,1.99067304104103,-0.6648015245554042,-0.5758106657310548,-0.6749845003342017,-0.4858949918857763,1.2519561074548826,-0.5015620156764883,0.9684959969581864,1.6958682119339528,-0.5519342729145772,-0.5835088463138683,-0.0808858851824056,1.0944415004020076,-0.5372706895173354,-0.7721199349418179,-0.4429133648963732
-0.517233072198213,-0.3020443153741854,0.6062111792737026,1.067557447114926,-0.2415817907894202,2.171461298615008,-0.5140257806380495,1.4281551841407043,-0.3406925719346234,-1.351972468918192,-0.6274776673288983,-0.9890598399305284,1.0,0.1366639893727648,0.5923259812254149,-0.3008530220792543,-0.9733548525274102,0.9238875032320544,-0.502342664708538,-0.6648015245554042,-0.5758106657310548,-0.6749845003342017,2.058057845212529,-0.7987500472623699,-0.5015620156764883,-1.0325287901455045,-0.5896684618314822,-0.5519342729145772,-0.5835088463138683,-0.0808858851824056,-0.9137080416200248,1.8612591743993403,1.2951355802973197,-0.4429133648963732
-1.2473831110966234,0.006557794842096,0.5111422521333022,0.0488957609365615,0.7238806867008538,-0.7065523509741345,-0.5140257806380495,-0.0645741123390827,-0.3406925719346234,1.624535561409641,-0.6274776673288983,1.0110611710513289,1.0,-0.3086664704932254,-0.4446357819328074,-0.3008530220792543,1.0273745462956323,0.9238875032320544,-0.502342664708538,1.5042083434883289,-0.5758106657310548,-0.6749845003342017,-0.4858949918857763,-0.7987500472623699,-0.5015620156764883,0.9684959969581864,1.6958682119339528,-0.5519342729145772,-0.5835088463138683,-0.0808858851824056,1.0944415004020076,-0.5372706895173354,1.2951355802973197,-0.4429133648963732
0.3172241151142559,-0.9192485358067484,-1.7583110663876582,0.0488957609365615,-0.859656629424982,-0.7065523509741345,1.9454277152377857,-0.0781443786707172,-0.3406925719346234,-0.8133662539064889,-0.6274776673288983,-0.9890598399305284,-1.0,1.1757683957267415,-0.4446357819328074,-0.3008530220792543,-0.9733548525274102,-1.082382862092711,-0.502342664708538,-0.6648015245554042,-0.5758106657310548,1.4815155007335354,-0.4858949918857763,-0.7987500472623699,1.993771395649324,0.9684959969581864,-0.5896684618314822,-0.5519342729145772,-0.5835088463138683,-0.0808858851824056,1.0944415004020076,-0.5372706895173354,-0.7721199349418179,-0.4429133648963732
1.3081420250478129,-0.8163811657346546,0.4466811517531471,0.0488957609365615,0.793014266314514,0.7324544738204368,1.9454277152377857,-0.0340410130929053,2.935197542821371,1.331609374298013,-0.6274776673288983,1.0110611710513289,1.0,0.4830321248240906,1.1108068628045262,-0.3008530220792543,1.0273745462956323,0.9238875032320544,-0.502342664708538,1.5042083434883289,-0.5758106657310548,-0.6749845003342017,-0.4858949918857763,1.2519561074548826,-0.5015620156764883,-1.0325287901455045,1.6958682119339528,-0.5519342729145772,-0.5835088463138683,-0.0808858851824056,1.0944415004020076,-0.5372706895173354,-0.7721199349418179,-0.4429133648963732
1.4124491734618714,-0.5592127405544199,-1.7583110663876582,0.0488957609365615,0.5512187117453432,-0.7065523509741345,1.9454277152377857,0.3221784781124984,-0.3406925719346234,0.0843107711130162,-0.6274776673288983,1.0110611710513289,-1.0,-0.036520078352898,-0.4446357819328074,-0.3008530220792543,1.0273745462956323,-1.082382862092711,-0.502342664708538,-0.6648015245554042,1.736681967726997,-0.6749845003342017,-0.4858949918857763,-0.7987500472623699,1.993771395649324,0.9684959969581864,-0.5896684618314822,1.8118099365696931,-0.5835088463138683,-0.0808858851824056,1.0944415004020076,-0.5372706895173354,-0.7721199349418179,-0.4429133648963732
1.5689098960829593,-0.6106464255904669,-0.2505189186216308,0.0488957609365615,0.4384037161568822,2.171461298615008,-0.5140257806380495,-1.462311544497429,-0.3406925719346234,-1.446464787341298,-0.6274776673288983,1.0110611710513289,-1.0,0.0212079442223228,1.2836338233308964,3.323882183694894,-0.9733548525274102,-1.082382862092711,-0.502342664708538,-0.6648015245554042,1.736681967726997,-0.6749845003342017,-0.4858949918857763,-0.7987500472623699,-0.5015620156764883,0.9684959969581864,-0.5896684618314822,-0.5519342729145772,-0.5835088463138683,-0.0808858851824056,-0.9137080416200248,-0.5372706895173354,-0.7721199349418179,-0.4429133648963732
-1.4559974079247406,2.783976786788629,0.8033825654402041,0.0488957609365615,0.2623022596285533,-0.7065523509741345,-0.5140257806380495,-1.0280630218851274,-0.3406925719346234,1.2371170558749072,1.5936822170211844,1.0110611710513289,1.0,-0.4867986544396214,-0.4446357819328074,-0.3008530220792543,1.0273745462956323,0.9238875032320544,-0.502342664708538,1.5042083434883289,-0.5758106657310548,-0.6749845003342017,2.058057845212529,1.2519561074548826,-0.5015620156764883,0.9684959969581864,-0.5896684618314822,-0.5519342729145772,-0.5835088463138683,-0.0808858851824056,-0.9137080416200248,-0.5372706895173354,-0.7721199349418179,2.257777884471756
-0.6215402206122717,0.9837978105269872,-0.4840788775617022,1.067557447114926,-0.4957594790207392,0.7324544738204368,-0.5140257806380495,1.129609324844747,-0.3406925719346234,1.199320128505665,1.5936822170211844,-0.9890598399305284,-1.0,-0.2962961799413923,-0.2502054513406407,-0.3008530220792543,1.0273745462956323,0.9238875032320544,-0.502342664708538,1.5042083434883289,-0.5758106657310548,-0.6749845003342017,-0.4858949918857763,-0.7987500472623699,-0.5015620156764883,0.9684959969581864,-0.5896684618314822,1.8118099365696931,-0.5835088463138683,-0.0808858851824056,-0.9137080416200248,1.8612591743993403,-0.7721199349418179,2.257777884471756
-0.6215402206122717,1.7553030860676908,0.4466811517531471,1.067557447114926,-0.9958600997086118,0.7324544738204368,-0.5140257806380495,-0.2070619088212443,-0.3406925719346234,-0.8606124131180418,1.5936822170211844,-0.9890598399305284,1.0,-0.3671442076473453,-0.3032319051385044,-0.3008530220792543,-0.9733548525274102,-1.082382862092711,-0.502342664708538,1.5042083434883289,-0.5758106657310548,1.4815155007335354,-0.4858949918857763,1.2519561074548826,-0.5015620156764883,-1.0325287901455045,-0.5896684618314822,-0.5519342729145772,-0.5835088463138683,-0.0808858851824056,1.0944415004020076,-0.5372706895173354,-0.7721199349418179,2.257777884471756
0.3693776893212852,-0.4563453704823261,-0.2505189186216308,-0.969765925241803,1.323382324843193,0.7324544738204368,-0.5140257806380495,-1.116269753040751,-0.3406925719346234,-0.4259477483717551,-0.6274776673288983,1.0110611710513289,-1.0,-0.5560722815298866,0.2034653200410814,-0.3008530220792543,-0.9733548525274102,0.9238875032320544,-0.502342664708538,1.5042083434883289,-0.5758106657310548,1.4815155007335354,-0.4858949918857763,1.2519561074548826,-0.5015620156764883,-1.0325287901455045,1.6958682119339528,-0.5519342729145772,-0.5835088463138683,-0.0808858851824056,-0.9137080416200248,-0.5372706895173354,-0.7721199349418179,-0.4429133648963732
-0.9866152400614768,-0.1991769453020916,-1.7583110663876582,0.0488957609365615,0.459040605593796,-0.7065523509741345,-0.5140257806380495,0.7360716012273486,-0.3406925719346234,-1.597652496818267,-0.6274776673288983,1.0110611710513289,-1.0,-0.2504533384845992,-0.4446357819328074,3.323882183694894,-0.9733548525274102,-1.082382862092711,-0.502342664708538,1.5042083434883289,-0.5758106657310548,1.4815155007335354,-0.4858949918857763,-0.7987500472623699,1.993771395649324,0.9684959969581864,-0.5896684618314822,1.8118099365696931,-0.5835088463138683,-0.0808858851824056,1.0944415004020076,-0.5372706895173354,1.2951355802973197,-0.4429133648963732
0.2129169667001973,1.240966235707222,-0.2505189186216308,0.0488957609365615,1.2177902405576522,2.171461298615008,1.9454277152377857,0.6682202695691765,-0.3406925719346234,-1.0495970499642535,1.5936822170211844,1.0110611710513289,-1.0,-0.4406162363794446,-0.0989818608800666,-0.3008530220792543,-0.9733548525274102,-1.082382862092711,-0.502342664708538,1.5042083434883289,-0.5758106657310548,-0.6749845003342017,-0.4858949918857763,-0.7987500472623699,-0.5015620156764883,-1.0325287901455045,1.6958682119339528,-0.5519342729145772,-0.5835088463138683,-0.0808858851824056,1.0944415004020076,-0.5372706895173354,-0.7721199349418179,2.257777884471756
1.4124491734618714,-0.4049116854462792,-0.8505297389792741,0.0488957609365615,0.7097788122522959,0.7324544738204368,-0.5140257806380495,0.1864758147961541,-0.3406925719346234,0.4717292766477501,-0.6274776673288983,1.0110611710513289,-1.0,-0.1564167406245107,0.1536113891200131,-0.3008530220792543,1.0273745462956323,0.9238875032320544,-0.502342664708538,1.5042083434883289,-0.5758106657310548,-0.6749845003342017,-0.4858949918857763,-0.7987500472623699,-0.5015620156764883,0.9684959969581864,1.6958682119339528,-0.5519342729145772,-0.5835088463138683,-0.0808858851824056,1.0944415004020076,-0.5372706895173354,-0.7721199349418179,-0.4429133648963732
